Region,Country,Province,Medicine/Brand Name,Therapeutic Indications,Manufacturer,Batch Lot Number,API,Dosage Form,Drug Registered,Facility Sector,Facility Type,Year,Date Sample Collected,Final Test Result,Type of Test,Reason for Failure,Counterfeit Medicine,Actions Taken on Substandard or Counterfeit Medicine
Asia,Philippines,Region 3,Onecure,Anti-tuberculosis,Novartis (Bangladesh) Ltd.,GS8199,"Rifampicin, Isoniazid, Pyrazinamide, Ethambutol",Tablet,Registered,Private,Pharmacy,2017,23/05/2017,Pass,Screening,N/A,No,None
Asia,Philippines,region 1 ,Onecure,Anti-tuberculosis,Novartis (Bangladesh) Ltd.,GS8200,"Rifampicin, Isoniazid, Pyrazinamide, Ethambutol",Tablet,Registered,Private,Pharmacy,2017,23/05/2017,Pass,Screening,N/A,No,N/A
Asia,Philippines,Region 3,N/A,Anti-tuberculosis,No information,5A171,Isoniazid,Tablet,Registered,Private,Pharmacy,2017,23/05/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 3,N/A,Anti-tuberculosis,No information,6D113,Ethambutol,Tablet,Unknown,Private,Pharmacy,2017,23/05/2017,Pass,Screening,N/A,No,None
Asia,Philippines,region 1 ,N/A,Anti-tuberculosis,Novartis (Bangladesh) Ltd.,FZ2026,"Rifampicin, Isoniazid, Pyrazinamide, Ethambutol",Tablet,Registered,Private,Pharmacy,2017,23/05/2017,Pass,Screening,N/A,No,N/A
Asia,Philippines,Region 3,N/A,Anti-tuberculosis,No information,6I362,Isoniazid,Tablet,Unknown,Private,Pharmacy,2017,23/05/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 3,N/A,Anti-tuberculosis,No information,5G209,Ethambutol,Tablet,Registered,Private,Pharmacy,2017,23/05/2017,Pass,Screening,N/A,No,None
Asia,Philippines,region 1 ,Fixcom 3,Anti-tuberculosis,No information,16FXC3 10,"Rifampicin, Isoniazid, Ethambutol",Tablet,Unknown,Private,Pharmacy,2017,23/05/2017,Pass,Screening,N/A,No,N/A
Asia,Philippines,region9,Fixcom 3,Anti-tuberculosis,"Lloyd Laboratories, Inc.",16FXC3 08,"Rifampicin, Isoniazid, Ethambutol",Tablet,Registered,Private,Pharmacy,2017,23/05/2017,Pass,Screening,N/A,No,None
Asia,Philippines,region 1 ,Bifix,Anti-tuberculosis,"Amherst Laboratories, Inc.",M102849,"Rifampicin, Isoniazid",Tablet,Registered,Private,Pharmacy,2017,24/05/2017,Pass,Screening,N/A,No,N/A
Asia,Philippines,region9,Onecure,Anti-tuberculosis,Novartis (Bangladesh) Ltd.,GS8198,"Rifampicin, Isoniazid, Pyrazinamide, Ethambutol",Tablet,Registered,Private,Pharmacy,2017,24/05/2017,Pass,Screening,N/A,No,None
Asia,Philippines,region 1 ,N/A,Anti-tuberculosis,No information,6I357,Isoniazid,Tablet,Unknown,Private,Pharmacy,2017,24/05/2017,Pass,Screening,N/A,No,N/A
Asia,Philippines,region 1 ,Duomax,Anti-tuberculosis,Lupin Ltd.,A506470,"Rifampicin, Isoniazid",Tablet,Registered,Private,Pharmacy,2017,24/05/2017,Pass,Screening,N/A,No,N/A
Asia,Philippines,region9,Duomax,Anti-tuberculosis,Lupin Ltd.,A602325,"Rifampicin, Isoniazid",Tablet,Registered,Private,Pharmacy,2017,24/05/2017,Pass,Screening,N/A,No,None
Asia,Philippines,region 1 ,N/A,Anti-tuberculosis,No information,6E511B,Rifampicin,Capsule,Unknown,Private,Pharmacy,2017,24/05/2017,Pass,Screening,N/A,No,N/A
Asia,Philippines,region 1 ,N/A,Anti-tuberculosis,"Lloyd Laboratories, Inc.",6E511B,Rifampicin,Capsule,Registered,Private,Pharmacy,2017,24/05/2017,Pass,Screening,N/A,No,N/A
Asia,Philippines,region 1 ,Fixcom 4,Anti-tuberculosis,"Lloyd Laboratories, Inc.",17FXC4 01,"Rifampicin, Isoniazid, Pyrazinamide, Ethambutol",Tablet,Registered,Private,Pharmacy,2017,24/05/2017,Pass,Compendial,N/A,No,N/A
Asia,Philippines,region 1 ,N/A,Anti-tuberculosis,No information,6I292,Ethambutol,Tablet,Unknown,Private,Pharmacy,2017,24/05/2017,Pass,Screening,N/A,No,N/A
Asia,Philippines,region 1 ,N/A,Anti-tuberculosis,"Lloyd Laboratories, Inc.",6D247,Ethambutol,Tablet,Registered,Private,Pharmacy,2017,24/05/2017,Pass,Screening,N/A,No,N/A
Asia,Philippines,region 1 ,Tritab,Anti-tuberculosis,No information,M126573,"Rifampicin, Isoniazid, Ethambutol",Tablet,Unknown,Private,Pharmacy,2017,24/05/2017,Pass,Screening,N/A,No,N/A
Asia,Philippines,region 1 ,Bifix,Anti-tuberculosis,"Amherst Laboratories, Inc.",M128639,"Rifampicin, Isoniazid",Tablet,Registered,Private,Pharmacy,2017,24/05/2017,Pass,Screening,N/A,No,N/A
Asia,Philippines,region 1 ,N/A,Anti-tuberculosis,No information,6I304,Ethambutol,Tablet,Unknown,Private,Pharmacy,2017,24/05/2017,Pass,Screening,N/A,No,N/A
Asia,Philippines,region 1 ,N/A,Anti-tuberculosis,"Lloyd Laboratories, Inc.",6G282,Ethambutol,Tablet,Registered,Private,Pharmacy,2017,24/05/2017,Pass,Screening,N/A,No,N/A
Asia,Philippines,region 1 ,Quadmax,Anti-tuberculosis,Lupin Ltd.,A604481,"Rifampicin, Isoniazid, Pyrazinamide, Ethambutol",Tablet,Registered,Private,Pharmacy,2017,24/05/2017,Pass,Compendial,N/A,No,N/A
Asia,Philippines,region 1 ,Eufropin,Anti-tuberculosis,No information,926030,Rifampicin,Capsule,Unknown,Private,Pharmacy,2017,24/05/2017,Pass,Screening,N/A,No,N/A
Asia,Philippines,region 1 ,Myrin,Anti-tuberculosis,Wyeth Pakistan Limited,164C010,"Rifampicin, Isoniazid, Ethambutol",Tablet,Registered,Private,Pharmacy,2017,24/05/2017,Pass,Compendial,N/A,No,N/A
Asia,Philippines,region 1 ,N/A,Anti-tuberculosis,"Lloyd Laboratories, Inc.",4H309A,Rifampicin,Capsule,Registered,Private,Pharmacy,2017,24/05/2017,Pass,Screening,N/A,No,N/A
Asia,Philippines,region 1 ,Duomax,Anti-tuberculosis,Lupin Ltd.,A500275,"Rifampicin, Isoniazid",Tablet,Registered,Private,Pharmacy,2017,24/05/2017,Pass,Screening,N/A,No,N/A
Asia,Philippines,region 1 ,N/A,Anti-tuberculosis,No information,FR7146,"Rifampicin, Isoniazid, Pyrazinamide, Ethambutol",Tablet,Unknown,Private,Pharmacy,2017,24/05/2017,Pass,Screening,N/A,No,N/A
Asia,Philippines,region 1 ,Quadtab,Anti-tuberculosis,No information,M102861,"Rifampicin, Isoniazid, Pyrazinamide, Ethambutol",Tablet,Unknown,Private,Pharmacy,2017,24/05/2017,Pass,Screening,N/A,No,N/A
Asia,Philippines,region 1 ,N/A,Anti-tuberculosis,No information,6E511B,Rifampicin,Capsule,Unknown,Private,Pharmacy,2017,24/05/2017,Pass,Screening,N/A,No,N/A
Asia,Philippines,region 1 ,Myrin-P Forte,Anti-tuberculosis,Wyeth Pakistan Limited,166C035,"Rifampicin, Isoniazid, Pyrazinamide, Ethambutol",Tablet,Registered,Private,Pharmacy,2017,24/05/2017,Pass,Compendial,N/A,No,N/A
Asia,Philippines,region 1 ,Myrin-P Forte,Anti-tuberculosis,Wyeth Pakistan Limited,156C053,"Rifampicin, Isoniazid, Pyrazinamide, Ethambutol",Tablet,Registered,Private,Pharmacy,2017,24/05/2017,Pass,Screening,N/A,No,N/A
Asia,Philippines,region 1 ,N/A,Anti-tuberculosis,No information,6H133,Isoniazid,Tablet,Registered,Private,Pharmacy,2017,24/05/2017,Pass,Screening,N/A,No,N/A
Asia,Philippines,region 1 ,Myrin-P Forte,Anti-tuberculosis,Wyeth Pakistan Limited,166C032,"Rifampicin, Isoniazid, Pyrazinamide, Ethambutol",Tablet,Registered,Private,Pharmacy,2017,24/05/2017,Pass,Compendial,N/A,No,N/A
Asia,Philippines,region 1 ,Myrin-P Forte,Anti-tuberculosis,Wyeth Pakistan Limited,156C052,"Rifampicin, Isoniazid, Pyrazinamide, Ethambutol",Tablet,Registered,Private,Pharmacy,2017,24/05/2017,Pass,Compendial,N/A,No,N/A
Asia,Philippines,region9,N/A,Anti-tuberculosis,"Lloyd Laboratories, Inc.",7A206,Ethambutol,Tablet,Registered,Private,Pharmacy,2017,25/05/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 3,Pyrazuer,Anti-tuberculosis,No information,G867,Pyrazinamide,Tablet,Unknown,Private,Pharmacy,2017,01/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 3,N/A,Anti-tuberculosis,"Lloyd Laboratories, Inc.",6L155A,Rifampicin,Capsule,Registered,Private,Pharmacy,2017,01/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 3,Niazid,Anti-tuberculosis,No information,SJN208,Isoniazid,Tablet,Unknown,Private,Pharmacy,2017,01/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 3,N/A,Anti-tuberculosis,No information,6L155A,Rifampicin,Capsule,Unknown,Private,Pharmacy,2017,01/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 3,N/A,Anti-tuberculosis,No information,7A401,Isoniazid,Tablet,Unknown,Private,Pharmacy,2017,01/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 3,N/A,Anti-tuberculosis,No information,7A404,Isoniazid,Tablet,Unknown,Private,Pharmacy,2017,01/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 3,N/A,Anti-tuberculosis,Flamingo Pharmaceuticals Ltd.,6I276,Ethambutol,Tablet,Registered,Private,Pharmacy,2017,01/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 3,Famcin,Anti-tuberculosis,No information,6L151A,Rifampicin,Capsule,Unknown,Private,Pharmacy,2017,01/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 3,Pyrazuer,Anti-tuberculosis,No information,D435,Pyrazinamide,Tablet,Unknown,Private,Pharmacy,2017,01/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 3,Quadmax,Anti-tuberculosis,Lupin Ltd.,A604558,"Rifampicin, Isoniazid, Pyrazinamide, Ethambutol",Tablet,Registered,Private,Pharmacy,2017,01/06/2017,Pass,Compendial,N/A,No,None
Asia,Philippines,Region 3,N/A,Anti-tuberculosis,"Lloyd Laboratories, Inc.",6L155A,Rifampicin,Capsule,Registered,Private,Pharmacy,2017,01/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 3,Pyrazuer,Anti-tuberculosis,Flamingo Pharmaceuticals Ltd.,G868,Pyrazinamide,Tablet,Registered,Private,Pharmacy,2017,01/06/2017,Pass,Compendial,N/A,No,None
Asia,Philippines,Region 3,Isonix,Anti-tuberculosis,No information,5G346,Isoniazid,Tablet,Unknown,Private,Pharmacy,2017,01/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 3,N/A,Anti-tuberculosis,No information,6I361,Isoniazid,Tablet,Unknown,Private,Pharmacy,2017,01/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 3,Zynaphar,Anti-tuberculosis,No information,BK6401,Pyrazinamide,Tablet,Unknown,Private,Pharmacy,2017,01/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 3,Myrin-P Forte,Anti-tuberculosis,Wyeth Pakistan Limited,166C032,"Rifampicin, Isoniazid, Pyrazinamide, Ethambutol",Tablet,Registered,Private,Pharmacy,2017,01/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 3,N/A,Anti-tuberculosis,"Lloyd Laboratories, Inc.",6E511B,Rifampicin,Capsule,Registered,Private,Pharmacy,2017,01/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 3,N/A,Anti-tuberculosis,No information,936021,Rifampicin,Capsule,Unknown,Private,Pharmacy,2017,01/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 3,N/A,Anti-tuberculosis,No information,6C262,Ethambutol,Tablet,Unknown,Private,Pharmacy,2017,01/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 3,N/A,Anti-tuberculosis,No information,7A204,Ethambutol,Tablet,Unknown,Private,Pharmacy,2017,01/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 3,Zynaphar,Anti-tuberculosis,No information,BK4201,Pyrazinamide,Tablet,Unknown,Private,Pharmacy,2017,01/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 3,N/A,Anti-tuberculosis,No information,5I189,Isoniazid,Tablet,Unknown,Private,Pharmacy,2017,01/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 3,N/A,Anti-tuberculosis,No information,7A403,Isoniazid,Tablet,Unknown,Private,Pharmacy,2017,01/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 3,Niazid,Anti-tuberculosis,No information,SJN208,Isoniazid,Tablet,Unknown,Private,Pharmacy,2017,01/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 3,Pyrazuer,Anti-tuberculosis,No information,F597,Pyrazinamide,Tablet,Unknown,Private,Pharmacy,2017,01/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 3,Pyrazuer,Anti-tuberculosis,Flamingo Pharmaceuticals Ltd.,G436,Pyrazinamide,Tablet,Registered,Private,Pharmacy,2017,01/06/2017,Pass,Compendial,N/A,No,None
Asia,Philippines,Region 3,N/A,Anti-tuberculosis,No information,6E511B,Rifampicin,Capsule,Unknown,Private,Pharmacy,2017,01/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 3,N/A,Anti-tuberculosis,No information,6I289,Ethambutol,Tablet,Registered,Private,Pharmacy,2017,01/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 3,N/A,Anti-tuberculosis,No information,6E511B,Rifampicin,Capsule,Unknown,Private,Pharmacy,2017,01/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 3,N/A,Anti-tuberculosis,No information,6I276,Ethambutol,Tablet,Registered,Private,Pharmacy,2017,01/06/2017,Pass,Compendial,N/A,No,None
Asia,Philippines,Region 3,Onecure,Anti-tuberculosis,Novartis (Bangladesh) Ltd.,GS8200,"Rifampicin, Isoniazid, Pyrazinamide, Ethambutol",Tablet,Registered,Private,Pharmacy,2017,01/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,region 1 ,Isonix,Anti-tuberculosis,No information,7A255,Isoniazid,Tablet,Registered,Private,Pharmacy,2017,02/06/2017,Pass,Screening,N/A,No,N/A
Asia,Philippines,region 1 ,N/A,Anti-tuberculosis,No information,6I277,Ethambutol,Tablet,Registered,Private,Pharmacy,2017,02/06/2017,Pass,Screening,N/A,No,N/A
Asia,Philippines,region 1 ,Pyrazuer,Anti-tuberculosis,Flamingo Pharmaceuticals Ltd.,G869,Pyrazinamide,Tablet,Registered,Private,Pharmacy,2017,06/06/2017,Pass,Screening,N/A,No,N/A
Asia,Philippines,region 1 ,N/A,Anti-tuberculosis,Lumar Pharmaceutical Lab. ,6I362,Isoniazid,Tablet,Registered,Private,Pharmacy,2017,06/06/2017,Pass,Screening,N/A,No,N/A
Asia,Philippines,Region 3,Duomax,Anti-tuberculosis,No information,A503873,"Rifampicin, Isoniazid",Tablet,Unknown,Public,Health Clinic,2017,07/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 3,Duomax,Anti-tuberculosis,No information,A602425,"Rifampicin, Isoniazid",Tablet,Unknown,Public,Health Clinic,2017,07/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 3,Quadmax,Anti-tuberculosis,No information,A600292,"Rifampicin, Isoniazid, Pyrazinamide, Ethambutol",Tablet,Unknown,Public,Health Clinic,2017,07/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 4A,N/A,Anti-tuberculosis,No information,7A402,Isoniazid,Tablet,Registered,Private,Pharmacy,2017,07/06/2017,Pass,Compendial,N/A,No,None
Asia,Philippines,Region 4A,Niazid,Anti-tuberculosis,No information,SFN003,Isoniazid,Tablet,Unknown,Private,Pharmacy,2017,07/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 4A,Zynaphar,Anti-tuberculosis,"J.M. Tolmann Laboratories, Inc.",BK6301,Pyrazinamide,Tablet,Registered,Private,Pharmacy,2017,07/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 4A,Duomax,Anti-tuberculosis,Lupin Ltd.,A606991,"Rifampicin, Isoniazid",Tablet,Registered,Private,Pharmacy,2017,07/06/2017,Pass,Compendial,N/A,No,None
Asia,Philippines,Region 3,N/A,Anti-tuberculosis,No information,6J316,Ethambutol,Tablet,Registered,Public,Health Clinic,2017,07/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 3,Duomax,Anti-tuberculosis,No information,A600084,"Rifampicin, Isoniazid",Tablet,Unknown,Public,Health Clinic,2017,07/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 4A,Picinaf,Anti-tuberculosis,No information,77D030,Rifampicin,Capsule,Unknown,Private,Pharmacy,2017,07/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 4A,Duomax,Anti-tuberculosis,Lupin Ltd.,A602325,"Rifampicin, Isoniazid",Tablet,Registered,Private,Pharmacy,2017,07/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 3,Quadmax,Anti-tuberculosis,No information,A506550,"Rifampicin, Isoniazid, Pyrazinamide, Ethambutol",Tablet,Unknown,Public,Health Clinic,2017,07/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 3,Quadmax,Anti-tuberculosis,No information,A507065,"Rifampicin, Isoniazid, Pyrazinamide, Ethambutol",Tablet,Unknown,Public,Health Clinic,2017,07/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 4A,Duomax,Anti-tuberculosis,Lupin Ltd.,A603386,"Rifampicin, Isoniazid",Tablet,Registered,Private,Pharmacy,2017,07/06/2017,Pass,Compendial,N/A,No,None
Asia,Philippines,Region 4A,Duomax,Anti-tuberculosis,Lupin Ltd.,A606991,"Rifampicin, Isoniazid",Tablet,Registered,Private,Pharmacy,2017,07/06/2017,Pass,Compendial,N/A,No,None
Asia,Philippines,Region 3,Duomax,Anti-tuberculosis,No information,A502860,"Rifampicin, Isoniazid",Tablet,Unknown,Public,Health Clinic,2017,07/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 3,Quadmax,Anti-tuberculosis,No information,No Information,"Rifampicin, Isoniazid, Pyrazinamide, Ethambutol",Tablet,Unknown,Public,Health Clinic,2017,07/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 3,Quadmax,Anti-tuberculosis,No information,A502863,"Rifampicin, Isoniazid, Pyrazinamide, Ethambutol",Tablet,Unknown,Public,Health Clinic,2017,07/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 4A,Duomax,Anti-tuberculosis,Lupin Ltd.,A603386,"Rifampicin, Isoniazid",Tablet,Unknown,Private,Pharmacy,2017,07/06/2017,Pass,Compendial,N/A,No,None
Asia,Philippines,Region 3,Quadmax,Anti-tuberculosis,No information,A602692,"Rifampicin, Isoniazid, Pyrazinamide, Ethambutol",Tablet,Unknown,Public,Health Clinic,2017,07/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,region 1 ,Quadmax,Anti-tuberculosis,No information,A503064,"Rifampicin, Isoniazid, Pyrazinamide, Ethambutol",Tablet,Unknown,Public,Health Clinic,2017,08/06/2017,Pass,Screening,N/A,No,N/A
Asia,Philippines,region 1 ,Quadmax,Anti-tuberculosis,Lupin Ltd.,A506550,"Rifampicin, Isoniazid, Pyrazinamide, Ethambutol",Tablet,Registered,Public,Health Clinic,2017,08/06/2017,Pass,Screening,N/A,No,N/A
Asia,Philippines,region 1 ,N/A,Anti-tuberculosis,Lumar Pharmaceutical Lab. ,7A403,Isoniazid,Tablet,Registered,Private,Pharmacy,2017,08/06/2017,Pass,Screening,N/A,No,N/A
Asia,Philippines,region 1 ,Duomax,Anti-tuberculosis,Lupin Ltd.,A503635,"Rifampicin, Isoniazid",Tablet,Registered,Public,Health Clinic,2017,08/06/2017,Pass,Screening,N/A,No,N/A
Asia,Philippines,region 1 ,Eufropin,Anti-tuberculosis,Lumar Pharmaceutical Lab. ,926030,Rifampicin,Capsule,Registered,Private,Pharmacy,2017,08/06/2017,Pass,Screening,N/A,No,N/A
Asia,Philippines,region 1 ,Quadmax,Anti-tuberculosis,No information,A502314,"Rifampicin, Isoniazid, Pyrazinamide, Ethambutol",Tablet,Unknown,Public,Health Clinic,2017,08/06/2017,Pass,Screening,N/A,No,N/A
Asia,Philippines,region 1 ,Pyrazuer,Anti-tuberculosis,Flamingo Pharmaceuticals Ltd.,G868,Pyrazinamide,Tablet,Registered,Private,Pharmacy,2017,08/06/2017,Pass,Screening,N/A,No,N/A
Asia,Philippines,region 1 ,Duomax,Anti-tuberculosis,Lupin Ltd.,A506555,"Rifampicin, Isoniazid",Tablet,Registered,Public,Health Clinic,2017,08/06/2017,Pass,Screening,N/A,No,N/A
Asia,Philippines,region 1 ,Duomax,Anti-tuberculosis,Lupin Ltd.,A506230,"Rifampicin, Isoniazid",Tablet,Unknown,Public,Health Clinic,2017,09/06/2017,Pass,Screening,N/A,No,N/A
Asia,Philippines,region 1 ,Eufropin,Anti-tuberculosis,Lumar Pharmaceutical Lab. ,926030,Rifampicin,Capsule,Registered,Private,Pharmacy,2017,09/06/2017,Pass,Compendial,N/A,No,N/A
Asia,Philippines,region 1 ,N/A,Anti-tuberculosis,No information,5F149,Ethambutol,Tablet,Unknown,Public,Health Clinic,2017,09/06/2017,Pass,Screening,N/A,No,N/A
Asia,Philippines,region 1 ,Quadmax,Anti-tuberculosis,No information,A502317,"Rifampicin, Isoniazid, Pyrazinamide, Ethambutol",Tablet,Unknown,Public,Health Clinic,2017,09/06/2017,Pass,Screening,N/A,No,N/A
Asia,Philippines,region 1 ,N/A,Anti-tuberculosis,Lupin Ltd.,4F159,Isoniazid,Tablet,Registered,Private,Pharmacy,2017,09/06/2017,Pass,Screening,N/A,No,N/A
Asia,Philippines,region 1 ,Duomax,Anti-tuberculosis,Lupin Ltd.,A503039,"Rifampicin, Isoniazid",Tablet,Unknown,Public,Health Clinic,2017,09/06/2017,Pass,Screening,N/A,No,N/A
Asia,Philippines,Region 5,Eufropin,Anti-tuberculosis,No information,926030,Rifampicin,Capsule,Unknown,Private,Pharmacy,2017,21/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 5,Duomax,Anti-tuberculosis,No information,A502196,"Rifampicin, Isoniazid",Tablet,Unknown,Public,Health Center,2017,21/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 5,Eufropin,Anti-tuberculosis,Lumar Pharmaceutical Lab. ,926030,Rifampicin,Capsule,Registered,Private,Pharmacy,2017,21/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 5,N/A,Anti-tuberculosis,"Drugmakers Laboratories, Inc.",6H133,Isoniazid,Tablet,Registered,Private,Pharmacy,2017,21/06/2017,Pass,Compendial,N/A,No,None
Asia,Philippines,Region 5,Duomax,Anti-tuberculosis,Lupin Ltd.,A501098,"Rifampicin, Isoniazid",Tablet,Registered,Public,Health Center,2017,21/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 5,N/A,Anti-tuberculosis,"Drugmakers Laboratories, Inc.",6K192,Ethambutol,Tablet,Registered,Private,Pharmacy,2017,21/06/2017,Pass,Compendial,N/A,No,None
Asia,Philippines,Region 5,Niazid,Anti-tuberculosis,No information,RLN257,Isoniazid,Tablet,Unknown,Private,Pharmacy,2017,21/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 5,N/A,Anti-tuberculosis,"Drugmakers Laboratories, Inc.",6K187,Ethambutol,Tablet,Registered,Private,Pharmacy,2017,21/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 5,Eufropin,Anti-tuberculosis,No information,926030,Rifampicin,Capsule,Unknown,Private,Pharmacy,2017,21/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 5,Pyrazuer,Anti-tuberculosis,No information,D434,Pyrazinamide,Tablet,Unknown,Private,Pharmacy,2017,21/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 5,N/A,Anti-tuberculosis,No information,6E511B,Rifampicin,Capsule,Unknown,Private,Pharmacy,2017,21/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 5,N/A,Anti-tuberculosis,No information,7A402,Isoniazid,Tablet,Unknown,Private,Pharmacy,2017,21/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 5,Duomax,Anti-tuberculosis,No information,A503960,"Rifampicin, Isoniazid",Tablet,Unknown,Public,Health Center,2017,21/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 5,Onecure,Anti-tuberculosis,Novartis (Bangladesh) Ltd.,GL3323,"Rifampicin, Isoniazid, Pyrazinamide, Ethambutol",Tablet,Registered,Private,Pharmacy,2017,21/06/2017,Pass,Compendial,N/A,No,None
Asia,Philippines,Region 5,N/A,Anti-tuberculosis,No information,6N133,Isoniazid,Tablet,Unknown,Private,Pharmacy,2017,21/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 5,Quadmax,Anti-tuberculosis,No information,A602315,"Rifampicin, Isoniazid, Pyrazinamide, Ethambutol",Tablet,Unknown,Public,Health Center,2017,21/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 5,N/A,Anti-tuberculosis,No information,6I357,Isoniazid,Tablet,Unknown,Private,Pharmacy,2017,21/06/2017,Pass,Screening,N/A,No,None
Asia,Philippines,Region 5,Pyrazuer,Anti-tuberculosis,Flamingo Pharmaceuticals Ltd.,F597,Pyrazinamide,Tablet,Registered,Private,Pharmacy,2017,21/06/2017,Pass,Screening,N/A,No,None
